id,label,text,char_count,word_count,avg_word_len,digit_count,uppercase_ratio,exclamation_count,has_exclamation,question_count,contains_no,first_second_pronoun_count,log_length,has_url,has_phone,has_money,urgent_terms,action_terms,scam_word_hits,safe_word_hits,scam_word_density,safe_word_density
safe_12591,safe,The project presentation is scheduled for next Thursday. Let's practice. Thanks! (138),86.0,12.0,5.833333333333333,3.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.0,4.454347296253507,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.16666666666666666,0.3333333333333333
safe_12592,safe,"Good morning team, please review the latest updates added to GitHub. Best regards. (416)",88.0,14.0,5.0,3.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.21428571428571427
safe_12593,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Thanks! (749)",90.0,14.0,5.142857142857143,3.0,0.028985507246376812,1.0,1.0,0.0,0.0,1.0,4.499809670330265,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.07142857142857142,0.35714285714285715
safe_12594,safe,Can you please let me know when the next enrollment window opens up? Best regards. (179),88.0,16.0,4.3125,3.0,0.030303030303030304,0.0,0.0,1.0,0.0,2.0,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625
safe_12595,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ បាទបង! (772),69.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12596,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Thanks! (887)",80.0,14.0,4.428571428571429,3.0,0.0847457627118644,1.0,1.0,1.0,0.0,0.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.07142857142857142,0.5
safe_12597,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ (939),66.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12598,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (963)",87.0,15.0,4.533333333333333,3.0,0.06153846153846154,0.0,0.0,0.0,0.0,1.0,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333
safe_12599,safe,តើអ្នកបានធ្វើកិច្ចការផ្ទះមុខវិជ្ជា Data Science ហើយឬនៅ? ជួយពន្យល់ខ្ញុំផង។ ជម្រាបលា។ (562),89.0,3.0,4.666666666666667,3.0,0.04,0.0,0.0,1.0,0.0,0.0,4.48863636973214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666
safe_12600,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (514)",87.0,15.0,4.533333333333333,3.0,0.06153846153846154,0.0,0.0,0.0,0.0,1.0,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333
safe_12601,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Best regards. (991)",96.0,15.0,5.133333333333334,3.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.06666666666666667,0.3333333333333333
safe_12602,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ សូមអរគុណ។ (686),86.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.454347296253507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12603,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ (491),62.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12604,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Thanks! (875)",80.0,14.0,4.428571428571429,3.0,0.0847457627118644,1.0,1.0,1.0,0.0,0.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.07142857142857142,0.5
safe_12605,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ (731),71.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12606,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (692)",87.0,15.0,4.533333333333333,3.0,0.06153846153846154,0.0,0.0,0.0,0.0,1.0,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333
safe_12607,safe,Don't forget to submit the Python assignment before midnight. Thanks! (523),75.0,11.0,5.545454545454546,3.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2727272727272727
safe_12608,safe,The project presentation is scheduled for next Thursday. Let's practice. Have a great day. (696),96.0,14.0,5.428571428571429,3.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.14285714285714285,0.35714285714285715
safe_12609,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ ជម្រាបលា។ (131),75.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12610,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ បាទបង! (733),63.0,2.0,3.5,3.0,0.02857142857142857,1.0,1.0,0.0,0.0,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
safe_12611,safe,The project presentation is scheduled for next Thursday. Let's practice. Thanks! (832),86.0,12.0,5.833333333333333,3.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.0,4.454347296253507,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.16666666666666666,0.3333333333333333
safe_12612,safe,"Good morning team, please review the latest updates added to GitHub. Thanks! (355)",82.0,13.0,5.0,3.0,0.06451612903225806,1.0,1.0,0.0,0.0,0.0,4.406719247264253,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.23076923076923078
safe_12613,safe,The reference material you suggested was highly useful for my literature review. Let me know. (589),99.0,16.0,5.0,3.0,0.025974025974025976,0.0,0.0,0.0,0.0,3.0,4.59511985013459,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0625,0.25
safe_12614,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Thanks! (615)",80.0,14.0,4.428571428571429,3.0,0.0847457627118644,1.0,1.0,1.0,0.0,0.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.07142857142857142,0.5
safe_12615,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ ជម្រាបលា។ (809),75.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12616,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Best regards. (922)",84.0,15.0,4.266666666666667,3.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,4.430816798843313,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.2
safe_12617,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ បាទបង! (842),69.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12618,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Best regards. (870),101.0,17.0,4.764705882352941,3.0,0.02564102564102564,0.0,0.0,1.0,0.0,1.0,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.058823529411764705
safe_12619,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (935)",87.0,15.0,4.533333333333333,3.0,0.06153846153846154,0.0,0.0,0.0,0.0,1.0,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333
safe_12620,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ (851),65.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.174387269895637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12621,safe,"Good morning team, please review the latest updates added to GitHub. Have a great day. (249)",92.0,15.0,4.733333333333333,3.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.26666666666666666
safe_12622,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Thanks! (646)",80.0,14.0,4.428571428571429,3.0,0.0847457627118644,1.0,1.0,1.0,0.0,0.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.07142857142857142,0.5
safe_12623,safe,តើអ្នកបានធ្វើកិច្ចការផ្ទះមុខវិជ្ជា Data Science ហើយឬនៅ? ជួយពន្យល់ខ្ញុំផង។ សូមអរគុណ។ (880),89.0,3.0,4.666666666666667,3.0,0.0392156862745098,0.0,0.0,1.0,0.0,0.0,4.48863636973214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666
safe_12624,safe,Can you please let me know when the next enrollment window opens up? Best regards. (587),88.0,16.0,4.3125,3.0,0.030303030303030304,0.0,0.0,1.0,0.0,2.0,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625
safe_12625,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ សូមអរគុណ។ (468),95.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.553876891600541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12626,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Have a great day. (812)",88.0,16.0,4.0625,3.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,4.477336814478207,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.25
safe_12627,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ (461),66.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12628,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Thanks! (106)",90.0,14.0,5.142857142857143,3.0,0.028985507246376812,1.0,1.0,0.0,0.0,1.0,4.499809670330265,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.07142857142857142,0.35714285714285715
safe_12629,safe,The reference material you suggested was highly useful for my literature review. Best regards. (489),100.0,15.0,5.466666666666667,3.0,0.02531645569620253,0.0,0.0,0.0,0.0,2.0,4.605170185988092,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.06666666666666667,0.3333333333333333
safe_12630,safe,"Hello professor, I have uploaded my research proposal draft to the system. Have a great day. (266)",98.0,15.0,5.0,3.0,0.04054054054054054,0.0,0.0,0.0,0.0,2.0,4.584967478670572,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4
safe_12631,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ (894),71.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12632,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ ជម្រាបលា។ (694),76.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12633,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Thanks! (534),95.0,16.0,4.75,3.0,0.0273972602739726,1.0,1.0,1.0,0.0,1.0,4.553876891600541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625
safe_12634,safe,The project presentation is scheduled for next Thursday. Let's practice. Have a great day. (870),96.0,14.0,5.428571428571429,3.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.14285714285714285,0.35714285714285715
safe_12635,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Let me know. (431)",83.0,16.0,3.875,3.0,0.05084745762711865,0.0,0.0,0.0,0.0,1.0,4.418840607796598,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.125
safe_12636,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (244),81.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12637,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ សូមអរគុណ។ (754),72.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12638,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ សូមអរគុណ។ (318),86.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.454347296253507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12639,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ បាទបង! (229),63.0,2.0,3.5,3.0,0.02857142857142857,1.0,1.0,0.0,0.0,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
safe_12640,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ (770),62.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12641,safe,"Hello professor, I have uploaded my research proposal draft to the system. Thanks! (293)",88.0,13.0,5.3076923076923075,3.0,0.04477611940298507,1.0,1.0,0.0,0.0,2.0,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.38461538461538464
safe_12642,safe,"Good morning team, please review the latest updates added to GitHub. Thanks! (587)",82.0,13.0,5.0,3.0,0.06451612903225806,1.0,1.0,0.0,0.0,0.0,4.406719247264253,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.23076923076923078
safe_12643,safe,"Good morning team, please review the latest updates added to GitHub. Best regards. (572)",88.0,14.0,5.0,3.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.21428571428571427
safe_12644,safe,Don't forget to submit the Python assignment before midnight. Let me know. (650),80.0,13.0,4.923076923076923,3.0,0.05,0.0,0.0,0.0,0.0,1.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.15384615384615385
safe_12645,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Have a great day. (244)",88.0,16.0,4.0625,3.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,4.477336814478207,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.25
safe_12646,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (834),81.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12647,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ បាទបង! (794),69.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12648,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ ជម្រាបលា។ (480),95.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.553876891600541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12649,safe,តើអ្នកបានធ្វើកិច្ចការផ្ទះមុខវិជ្ជា Data Science ហើយឬនៅ? ជួយពន្យល់ខ្ញុំផង។ ជម្រាបលា។ (188),89.0,3.0,4.666666666666667,3.0,0.04,0.0,0.0,1.0,0.0,0.0,4.48863636973214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666
safe_12650,safe,Don't forget to submit the Python assignment before midnight. Thanks! (574),75.0,11.0,5.545454545454546,3.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2727272727272727
safe_12651,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ សូមអរគុណ។ (803),75.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12652,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Let me know. (198)",95.0,16.0,4.6875,3.0,0.027777777777777776,0.0,0.0,0.0,0.0,2.0,4.553876891600541,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0625,0.25
safe_12653,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ ជម្រាបលា។ (115),66.0,2.0,3.5,3.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
safe_12654,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ ជម្រាបលា។ (244),95.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.553876891600541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12655,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? (418),58.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.060443010546419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12656,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ បាទបង! (899),73.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.290459441148391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12657,safe,The project presentation is scheduled for next Thursday. Let's practice. Best regards. (123),92.0,13.0,5.769230769230769,3.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.15384615384615385,0.3076923076923077
safe_12658,safe,Don't forget to submit the Python assignment before midnight. Have a great day. (158),85.0,13.0,5.153846153846154,3.0,0.046875,0.0,0.0,0.0,0.0,0.0,4.442651256490317,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3076923076923077
safe_12659,safe,ខ្ញុំកំពុងរៀបចំស្លាយ PowerPoint សម្រាប់ការពារនិក្ខេបបទកិច្ចការស្រាវជ្រាវរបស់ខ្ញុំ។ ជម្រាបលា។ (271),98.0,2.0,6.5,3.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,4.584967478670572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
safe_12660,safe,The project presentation is scheduled for next Thursday. Let's practice. Have a great day. (314),96.0,14.0,5.428571428571429,3.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.14285714285714285,0.35714285714285715
safe_12661,safe,The project presentation is scheduled for next Thursday. Let's practice. Have a great day. (901),96.0,14.0,5.428571428571429,3.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.14285714285714285,0.35714285714285715
safe_12662,safe,The project presentation is scheduled for next Thursday. Let's practice. Let me know. (420),91.0,14.0,5.214285714285714,3.0,0.057971014492753624,0.0,0.0,0.0,0.0,1.0,4.51085950651685,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.14285714285714285,0.21428571428571427
safe_12663,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Best regards. (796)",96.0,15.0,5.133333333333334,3.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.06666666666666667,0.3333333333333333
safe_12664,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Best regards. (664)",84.0,15.0,4.266666666666667,3.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,4.430816798843313,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.2
safe_12665,safe,"Hello professor, I have uploaded my research proposal draft to the system. Let me know. (603)",93.0,15.0,4.8,3.0,0.04285714285714286,0.0,0.0,0.0,0.0,3.0,4.532599493153256,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.26666666666666666
safe_12666,safe,"Hello professor, I have uploaded my research proposal draft to the system. Have a great day. (581)",98.0,15.0,5.0,3.0,0.04054054054054054,0.0,0.0,0.0,0.0,2.0,4.584967478670572,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4
safe_12667,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? សូមអរគុណ។ (247),68.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.219507705176107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12668,safe,Can you please let me know when the next enrollment window opens up? Let me know. (768),87.0,17.0,3.9411764705882355,3.0,0.03125,0.0,0.0,1.0,0.0,3.0,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12669,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ (765),85.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.442651256490317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12670,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Thanks! (126),95.0,16.0,4.75,3.0,0.0273972602739726,1.0,1.0,1.0,0.0,1.0,4.553876891600541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625
safe_12671,safe,The project presentation is scheduled for next Thursday. Let's practice. Have a great day. (723),96.0,14.0,5.428571428571429,3.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.14285714285714285,0.35714285714285715
safe_12672,safe,The project presentation is scheduled for next Thursday. Let's practice. Let me know. (880),91.0,14.0,5.214285714285714,3.0,0.057971014492753624,0.0,0.0,0.0,0.0,1.0,4.51085950651685,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.14285714285714285,0.21428571428571427
safe_12673,safe,"Hello professor, I have uploaded my research proposal draft to the system. Let me know. (181)",93.0,15.0,4.8,3.0,0.04285714285714286,0.0,0.0,0.0,0.0,3.0,4.532599493153256,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.26666666666666666
safe_12674,safe,Don't forget to submit the Python assignment before midnight. Let me know. (141),80.0,13.0,4.923076923076923,3.0,0.05,0.0,0.0,0.0,0.0,1.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.15384615384615385
safe_12675,safe,ខ្ញុំកំពុងរៀបចំស្លាយ PowerPoint សម្រាប់ការពារនិក្ខេបបទកិច្ចការស្រាវជ្រាវរបស់ខ្ញុំ។ ជម្រាបលា។ (443),98.0,2.0,6.5,3.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,4.584967478670572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
safe_12676,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ (502),62.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12677,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? បាទបង! (788),65.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,4.174387269895637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12678,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Thanks! (996)",90.0,14.0,5.142857142857143,3.0,0.028985507246376812,1.0,1.0,0.0,0.0,1.0,4.499809670330265,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.07142857142857142,0.35714285714285715
safe_12679,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ បាទបង! (886),69.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safe_12680,safe,The project presentation is scheduled for next Thursday. Let's practice. Best regards. (117),92.0,13.0,5.769230769230769,3.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.15384615384615385,0.3076923076923077
